m,effs
4205.0,0.8669671009871344
4210.0,0.8669691241275629
4215.0,0.8669711384780157
4220.0,0.8669731440855257
4225.0,0.866975140996827
4230.0,0.866977129258357
4235.0,0.8669791089162585
4240.0,0.8669810800163821
4245.0,0.866983042604288
4250.0,0.8669849967252486
4255.0,0.8669869424242501
4260.0,0.8669888797459949
4265.0,0.8669908087349039
4270.0,0.8669927294351175
4275.0,0.8669946418904992
4280.0,0.8669965461446366
4285.0,0.8669984422408433
4290.0,0.8670003302221617
4295.0,0.8670022101313639
4300.0,0.8670040820109549
4305.0,0.8670059459031735
4310.0,0.8670078018499946
4315.0,0.8670096498931313
4320.0,0.8670114900740364
4325.0,0.8670133224339048
4330.0,0.8670151470136747
4335.0,0.86701696385403
4340.0,0.8670187729954019
4345.0,0.8670205744779708
4350.0,0.8670223683416678
4355.0,0.8670241546261771
4360.0,0.8670259333709371
4365.0,0.8670277046151429
4370.0,0.8670294683977469
4375.0,0.8670312247574619
4380.0,0.8670329737327618
4385.0,0.8670347153618838
4390.0,0.86703644968283
4395.0,0.8670381767333688
4400.0,0.8670398965510369
4405.0,0.8670416091731409
4410.0,0.8670433146367589
4415.0,0.8670450129787417
4420.0,0.8670467042357154
4425.0,0.8670483884440818
4430.0,0.867050065640021
4435.0,0.8670517358594922
4440.0,0.867053399138236
4445.0,0.867055055511775
4450.0,0.8670567050154163
4455.0,0.8670583476842525
4460.0,0.8670599835531632
4465.0,0.8670616126568166
4470.0,0.867063235029671
4475.0,0.8670648507059764
4480.0,0.8670664597197756
4485.0,0.8670680621049057
4490.0,0.8670696578950003
4495.0,0.8670712471234897
4500.0,0.8670728298236032
4505.0,0.8670744060283703
4510.0,0.8670759757706217
4515.0,0.8670775390829913
4520.0,0.8670790959979174
4525.0,0.8670806465476436
4530.0,0.8670821907642207
4535.0,0.8670837286795076
4540.0,0.867085260325173
4545.0,0.8670867857326967
4550.0,0.8670883049333706
4555.0,0.8670898179583002
4560.0,0.8670913248384058
4565.0,0.8670928256044238
4570.0,0.8670943202869084
4575.0,0.8670958089162317
4580.0,0.8670972915225865
4585.0,0.8670987681359863
4590.0,0.8671002387862669
4595.0,0.8671017035030878
4600.0,0.8671031623159333
4605.0,0.8671046152541138
4610.0,0.8671060623467667
4615.0,0.8671075036228576
4620.0,0.8671089391111821
4625.0,0.8671103688403662
4630.0,0.8671117928388675
4635.0,0.867113211134977
4640.0,0.8671146237568197
4645.0,0.8671160307323557
4650.0,0.8671174320893814
4655.0,0.8671188278555312
4660.0,0.8671202180582773
4665.0,0.8671216027249322
4670.0,0.8671229818826489
4675.0,0.867124355558422
4680.0,0.8671257237790895
4685.0,0.8671270865713328
4690.0,0.8671284439616784
4695.0,0.8671297959764994
4700.0,0.8671311426420154
4705.0,0.8671324839842941
4710.0,0.8671338200292527
4715.0,0.867135150802658
